syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,1273504,0,105200318,82,21.10
futex,57373,0,350811774,6114,70.35
write,36912,0,3571000,96,0.72
shutdown,18457,0,1593418,86,0.32
rt_sigreturn,856,0,37868,44,0.01
restart_syscall,6,0,3927487,654581,0.79
openat,5,0,689,137,0.00
