timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,13710,57527160,13710.0,54.862,0.013710
2,14003,58756588,14003.0,56.035,0.014003
3,14567,61123132,14567.0,58.292,0.014567
4,11114,46634344,11114.0,44.474,0.011114
5,9288,38972448,9288.0,37.167,0.009288
6,8827,37038092,8827.0,35.322,0.008827
7,9230,38729080,9230.0,36.935,0.009230
8,2861,12004756,2861.0,11.449,0.002861
9,2521,10578116,2521.0,10.088,0.002521
10,2517,10561332,2517.0,10.072,0.002517
11,2531,10620076,2531.0,10.128,0.002531
12,2499,10485804,2499.0,10.000,0.002499
13,2553,10712388,2553.0,10.216,0.002553
14,2517,10561332,2517.0,10.072,0.002517
15,2509,10527764,2509.0,10.040,0.002509
16,2504,10506784,2504.0,10.020,0.002504
17,2527,10603292,2527.0,10.112,0.002527
18,2496,10473216,2496.0,9.988,0.002496
19,2530,10615880,2530.0,10.124,0.002530
20,2537,10645252,2537.0,10.152,0.002537
21,2492,10456432,2492.0,9.972,0.002492
22,2477,10393492,2477.0,9.912,0.002477
23,2520,10573920,2520.0,10.084,0.002520
24,2505,10510980,2505.0,10.024,0.002505
25,2500,10490000,2500.0,10.004,0.002500
26,2460,10322160,2460.0,9.844,0.002460
27,2475,10385100,2475.0,9.904,0.002475
28,2505,10510980,2505.0,10.024,0.002505
29,2502,10498392,2502.0,10.012,0.002502
30,2503,10502588,2503.0,10.016,0.002503
