timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,482920,7554456,0,610224
2,482928,7554456,0,610224
3,482928,7554456,0,610224
4,482928,7554456,0,610224
5,482928,7554456,0,610224
6,482928,7554456,0,610224
7,482928,7554456,0,610224
8,482932,7554456,0,610284
9,482932,7554456,0,610284
10,482932,7554456,0,610284
11,482936,7554456,0,610348
12,482936,7554456,0,610348
13,482944,7554456,0,610348
14,482944,7554456,0,610348
15,482944,7554456,0,610348
16,482948,7554456,0,610348
17,482948,7554456,0,610348
18,482948,7554456,0,610348
19,482956,7554456,0,610388
20,482956,7554456,0,610388
21,482968,7554456,0,610400
22,482968,7554456,0,610428
23,482968,7554456,0,610428
24,482984,7554456,0,610932
25,482984,7554456,0,0
26,482984,7554456,0,0
27,482984,7554456,0,0
28,482984,7554456,0,0
29,482984,7554456,0,0
30,482984,7554456,0,0
