timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,105599,114367,131839,147711,2128,160639,106231,10526
2,110463,115967,132607,141951,1304,170239,109845,10130
3,103871,115903,164351,233983,1165,246783,104752,17492
4,107327,116607,136319,160511,1597,233215,107541,12437
5,110911,117951,130303,141567,1280,153215,110945,11634
6,116415,122367,129023,136447,1314,142591,115123,14938
7,111615,118655,128831,139391,1269,155391,111310,12134
8,111295,117119,128127,136575,714,144767,111026,10875
9,112447,118847,126527,133375,692,141311,112209,11117
10,111359,118335,132607,142079,1580,153727,110827,11603
11,114175,121407,134527,152063,573,178943,113647,12874
12,113855,119167,125823,134399,1227,140287,112730,14047
13,114751,120319,128831,137599,1458,142847,114075,13139
14,113279,119551,133247,140543,184,161407,112816,12141
15,111679,117311,129791,148735,1459,169471,111568,11288
16,113663,122559,130367,136575,730,142975,113572,13806
17,112575,120191,128063,134143,1099,144255,112016,13297
18,109247,119231,269567,303359,1349,316159,110608,30940
19,111551,117311,131455,139391,1346,156415,111511,10840
20,113855,119999,130175,136575,1037,144895,113419,12324
21,120319,128255,137215,151039,1487,167167,120094,12791
22,115519,122367,136191,145919,1180,164351,115632,10888
23,124031,128767,148095,162175,1059,180735,122685,16470
24,125439,133247,143487,152191,1557,167295,124048,14123
25,112703,119679,136063,156927,2132,179711,111918,13772
26,112511,119359,128767,136575,1525,148607,112024,12467
27,114943,130239,183679,230143,1284,254207,114213,23577
28,116031,133503,140415,154751,1310,158719,117077,17682
29,124543,137727,144383,150655,1021,157311,124701,15658
30,119039,131199,137471,143359,740,151295,118913,16930
