timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,5.5,44.5,50.0,4.5,6.0,10.5
3,6.5,43.0,49.5,4.5,6.0,10.5
4,6.0,42.5,48.5,5.5,6.5,12.0
5,4.5,46.0,50.5,5.0,6.0,11.0
6,5.5,45.5,51.0,5.0,6.0,11.0
7,6.0,43.5,49.5,5.0,7.5,12.5
8,17.0,43.0,60.0,4.5,6.5,11.0
9,6.5,45.5,52.0,4.5,6.5,11.0
10,7.0,43.5,50.5,5.0,7.5,12.5
11,5.5,44.5,50.0,5.5,6.0,11.5
12,6.0,44.5,50.5,5.0,6.0,11.0
13,6.5,44.5,51.0,4.5,7.5,12.0
14,7.5,43.5,51.0,5.0,6.5,11.5
15,6.0,45.0,51.0,5.0,6.5,11.5
16,5.5,45.5,51.0,4.5,7.0,11.5
17,6.0,43.5,49.5,5.0,7.0,12.0
18,5.0,46.0,51.0,4.5,7.5,12.0
19,6.0,45.0,51.0,5.5,6.5,12.0
20,5.0,45.0,50.0,5.5,7.0,12.5
21,6.0,45.5,51.5,5.5,6.5,12.0
22,3.5,30.0,33.5,-1183.0,-3518.0,-4701.0
23,1.0,3.5,4.5,0.0,0.0,0.0
24,0.0,1.5,1.5,0.0,0.0,0.0
25,0.5,2.0,2.5,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.5,0.5,0.0,0.0,0.0
28,0.5,1.5,2.0,0.0,0.0,0.0
29,0.5,1.5,2.0,0.0,0.0,0.0
30,0.0,1.0,1.0,0.0,0.0,0.0
