timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,90589,55349268,90589.0,52.785,0.090589
2,92983,56813224,92983.0,54.181,0.092983
3,92998,56821778,92998.0,54.189,0.092998
4,73162,44701371,73162.0,42.631,0.073162
5,61706,37702977,61706.0,35.956,0.061706
6,61226,37409086,61226.0,35.676,0.061226
7,62595,38245545,62595.0,36.474,0.062595
8,63253,38647583,63253.0,36.857,0.063253
9,67608,41308488,67608.0,39.395,0.067608
10,28293,17287023,28293.0,16.486,0.028293
11,1789,1093079,1789.0,1.042,0.001789
12,1730,1057030,1730.0,1.008,0.001730
13,1773,1083303,1773.0,1.033,0.001773
14,1808,1104688,1808.0,1.054,0.001808
15,1763,1077193,1763.0,1.027,0.001763
16,1770,1081470,1770.0,1.031,0.001770
17,1696,1036256,1696.0,0.988,0.001696
18,1794,1096134,1794.0,1.045,0.001794
19,1773,1083303,1773.0,1.033,0.001773
20,1774,1083914,1774.0,1.034,0.001774
21,1791,1094301,1791.0,1.044,0.001791
22,1758,1074138,1758.0,1.024,0.001758
23,1799,1099189,1799.0,1.048,0.001799
24,1797,1097967,1797.0,1.047,0.001797
25,1772,1082692,1772.0,1.033,0.001772
26,1787,1091857,1787.0,1.041,0.001787
27,1779,1086969,1779.0,1.037,0.001779
28,1792,1094912,1792.0,1.044,0.001792
29,1803,1101633,1803.0,1.051,0.001803
30,1789,1093079,1789.0,1.042,0.001789
