syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,2485560,0,123777370,49,21.23
futex,113498,0,387757429,3416,66.50
write,74199,0,4239654,57,0.73
shutdown,37115,0,1863799,50,0.32
rt_sigreturn,612,0,18254,29,0.00
restart_syscall,6,0,8689084,1448180,1.49
openat,5,0,235,47,0.00
