timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,27,2,22,6
2,27,2,22,6
3,27,2,22,6
4,27,2,22,6
5,27,2,22,6
6,27,2,22,6
7,27,2,22,6
8,27,2,22,6
9,27,2,22,6
10,27,2,22,6
11,27,2,22,6
12,27,2,22,6
13,27,2,22,6
14,27,2,22,6
15,27,2,22,6
16,27,2,22,6
17,27,2,22,6
18,27,2,22,6
19,27,2,22,6
20,27,2,22,6
21,27,2,22,6
22,27,2,22,6
23,27,2,22,6
24,27,2,0,0
25,27,2,0,0
26,27,2,0,0
27,27,2,0,0
28,27,2,0,0
29,27,2,0,0
30,27,2,0,0
