timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,834,1222,3729,5359,90,7527,921,483
2,889,1392,2303,3451,91,6243,960,369
3,893,1374,2301,3895,85,5787,960,373
4,882,1343,2223,3639,84,7931,949,360
5,992,1584,2621,3789,98,6243,1077,429
6,982,1591,2493,3791,69,8935,1071,431
7,972,1497,2475,3645,89,11343,1040,411
8,919,1445,2289,3707,78,5019,996,371
9,847,1253,2045,3949,82,5455,906,321
10,793,1049,1481,1973,73,2987,817,200
11,792,1047,1514,2627,84,4535,816,214
12,789,1049,1564,2469,80,4855,814,221
13,791,1041,1480,1991,97,3345,813,198
14,788,1058,1593,2413,64,3513,817,222
15,790,1053,1561,2087,96,3395,815,209
16,792,1045,1487,2107,73,2947,813,203
17,791,1051,1503,2123,90,4203,816,205
18,792,1043,1488,1997,97,3173,814,199
19,837,1145,1922,2179,77,3925,877,257
20,930,1206,1702,2587,132,4679,955,228
21,932,1202,1674,2197,90,4627,955,214
22,931,1193,1634,2233,106,4307,953,209
23,932,1208,1844,2195,147,5639,962,228
24,926,1201,1618,2161,160,3509,950,209
25,927,1194,1660,2355,222,4231,952,213
26,931,1207,1706,2387,218,5419,956,223
27,933,1203,1652,2181,98,3491,955,212
28,927,1193,1646,2225,99,3341,950,209
29,933,1191,1610,2123,253,3643,954,200
30,926,1193,1657,2229,101,3503,949,211
