timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,94408,1556315880,94408.0,1484.218,0.094408
2,98322,1620838170,98322.0,1545.752,0.098322
3,96173,1585411905,96173.0,1511.967,0.096173
4,83013,1368469305,83013.0,1305.074,0.083013
5,77635,1279812975,77635.0,1220.525,0.077635
6,78706,1297468410,78706.0,1237.362,0.078706
7,68410,1127738850,68410.0,1075.496,0.068410
8,73015,1203652275,73015.0,1147.892,0.073015
9,67095,1106061075,67095.0,1054.822,0.067095
10,70631,1164368520,70631.0,1110.428,0.070631
11,77470,1277076465,77470.0,1217.915,0.077470
12,75098,1237990530,75098.0,1180.640,0.075098
13,90851,1497678735,90851.0,1428.298,0.090851
14,93093,1534654590,93093.0,1463.561,0.093093
15,93226,1536814125,93226.0,1465.620,0.093226
16,92112,1518466320,92112.0,1448.122,0.092112
17,92183,1519636755,92183.0,1449.239,0.092183
18,93618,1543292730,93618.0,1471.799,0.093618
19,92953,1532330205,92953.0,1461.344,0.092953
20,92856,1530731160,92856.0,1459.819,0.092856
21,93035,1533681975,93035.0,1462.633,0.093035
22,93584,1542732240,93584.0,1471.264,0.093584
23,94223,1553266155,94223.0,1481.310,0.094223
24,93612,1543193820,93612.0,1471.704,0.093612
25,94032,1550117520,94032.0,1478.307,0.094032
26,93302,1538083470,93302.0,1466.831,0.093302
27,94288,1554337680,94288.0,1482.332,0.094288
28,93126,1535182110,93126.0,1464.064,0.093126
29,93794,1546194090,93794.0,1474.566,0.093794
30,92241,1520592885,92241.0,1450.150,0.092241
