timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,106240,11410860,0,106724
2,106252,11410860,0,106736
3,106252,11410860,0,106740
4,106252,11410860,0,106764
5,106252,11410860,0,106764
6,106252,11410860,0,106764
7,106252,11410860,0,106788
8,106264,11410860,0,106788
9,106284,11410860,0,106788
10,106292,11410860,0,106796
11,106292,11410860,0,106796
12,106296,11410860,0,106808
13,0,0,0,106820
14,0,0,0,106824
15,0,0,0,106828
16,0,0,0,106836
17,0,0,0,106856
18,0,0,0,106868
19,0,0,0,106868
20,0,0,0,106872
21,0,0,0,106872
22,0,0,0,106904
23,0,0,0,106920
24,0,0,0,106920
25,0,0,0,106920
26,0,0,0,106920
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
