timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,4,0,24,0
2,4,0,24,0
3,4,0,24,0
4,4,0,24,0
5,4,0,24,0
6,4,0,24,0
7,4,0,24,0
8,4,0,24,0
9,4,0,24,0
10,4,0,24,0
11,4,0,24,0
12,4,0,24,0
13,4,0,24,0
14,4,0,24,0
15,4,0,24,0
16,4,0,24,0
17,4,0,24,0
18,4,0,24,0
19,4,0,24,0
20,4,0,24,0
21,4,0,24,0
22,4,0,24,0
23,4,0,0,0
24,4,0,0,0
25,4,0,0,0
26,4,0,0,0
27,4,0,0,0
28,4,0,0,0
29,4,0,0,0
30,4,0,0,0
