timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,154.8,215.4,370.1,4.1,0.4,4.4
2,155.6,219.0,374.6,4.1,0.4,4.5
3,156.4,222.6,379.0,4.1,0.4,4.5
4,157.3,226.3,383.5,4.1,0.4,4.5
5,157.9,230.0,387.9,4.2,0.4,4.6
6,158.8,233.6,392.4,4.2,0.4,4.6
7,159.6,237.4,396.9,4.2,0.4,4.6
8,160.4,241.1,401.4,4.2,0.4,4.6
9,161.1,244.7,405.8,4.2,0.4,4.6
10,161.9,248.4,410.3,4.3,0.4,4.6
11,162.5,252.2,414.7,4.3,0.4,4.6
12,163.4,255.8,419.2,4.3,0.4,4.6
13,164.1,259.6,423.7,4.3,0.4,4.6
14,164.8,263.4,428.2,4.3,0.4,4.6
15,165.6,267.1,432.7,4.3,0.4,4.7
16,166.4,270.8,437.2,4.3,0.4,4.7
17,167.1,274.5,441.6,4.3,0.4,4.7
18,167.8,278.3,446.1,4.3,0.4,4.7
19,168.4,282.0,450.4,4.3,0.4,4.7
20,169.2,285.8,454.9,4.3,0.4,4.7
21,169.8,289.5,459.3,4.3,0.4,4.8
22,170.3,292.3,462.6,4.3,0.4,4.8
23,170.3,292.3,462.6,0.0,0.0,0.0
24,170.3,292.3,462.6,0.0,0.0,0.0
25,170.3,292.4,462.7,0.0,0.0,0.0
26,170.3,292.4,462.7,0.0,0.0,0.0
27,170.3,292.4,462.7,0.0,0.0,0.0
28,170.3,292.4,462.7,0.0,0.0,0.0
29,170.3,292.4,462.7,0.0,0.0,0.0
30,170.3,292.4,462.7,0.0,0.0,0.0
