timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101200,11207060,0,102684
2,101216,11207060,0,102692
3,101216,11207060,0,102716
4,101240,11207060,0,102736
5,101240,11207060,0,102740
6,101240,11207060,0,102768
7,101240,11207060,0,102800
8,101240,11207060,0,102836
9,101240,11207060,0,102836
10,101264,11207060,0,102836
11,101268,11207060,0,102852
12,101276,11207060,0,102856
13,101276,11207060,0,102860
14,101280,11207060,0,102864
15,101280,11207060,0,102872
16,101284,11207060,0,102880
17,101316,11207060,0,102884
18,101316,11207060,0,102908
19,101316,11207060,0,102984
20,101316,11207060,0,102988
21,101316,11207060,0,102992
22,101316,11207060,0,102992
23,101324,11207060,0,102992
24,101324,11207060,0,102996
25,101324,11207060,0,102996
26,101324,11207060,0,102996
27,101324,11207060,0,102996
28,101324,11207060,0,103008
29,101324,11207060,0,0
30,101396,11207060,0,0
