timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,75918,318551928,75918.0,303.795,0.075918
2,63952,268342592,63952.0,255.911,0.063952
3,63578,266773288,63578.0,254.415,0.063578
4,57395,240829420,57395.0,229.673,0.057395
5,57592,241656032,57592.0,230.461,0.057592
6,60296,253002016,60296.0,241.282,0.060296
7,63582,266790072,63582.0,254.431,0.063582
8,65481,274758276,65481.0,262.030,0.065481
9,79292,332709232,79292.0,317.296,0.079292
10,79305,332763780,79305.0,317.348,0.079305
11,79335,332889660,79335.0,317.468,0.079335
12,79566,333858936,79566.0,318.393,0.079566
13,79689,334375044,79689.0,318.885,0.079689
14,79809,334878564,79809.0,319.365,0.079809
15,79374,333053304,79374.0,317.624,0.079374
16,79955,335491180,79955.0,319.949,0.079955
17,79770,334714920,79770.0,319.209,0.079770
18,77628,325727088,77628.0,310.638,0.077628
19,79953,335482788,79953.0,319.941,0.079953
20,79661,334257556,79661.0,318.773,0.079661
21,79775,334735900,79775.0,319.229,0.079775
22,79789,334794644,79789.0,319.285,0.079789
23,79161,332159556,79161.0,316.772,0.079161
24,79176,332222496,79176.0,316.832,0.079176
25,79335,332889660,79335.0,317.468,0.079335
26,79422,333254712,79422.0,317.816,0.079422
27,79708,334454768,79708.0,318.961,0.079708
28,80086,336040856,80086.0,320.474,0.080086
29,79883,335189068,79883.0,319.661,0.079883
30,79832,334975072,79832.0,319.457,0.079832
