timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,159,0,0,0
2,15181,4,0,0
3,15162,2,0,0
4,15186,3,0,0
5,15185,3,0,0
6,15183,0,0,0
7,15199,4,0,0
8,15207,4,0,0
9,15205,2,0,0
10,15169,1,0,0
11,15201,4,0,0
12,15215,7,0,0
13,15196,3,0,0
14,15211,3,0,0
15,15198,1,0,0
16,15203,6,0,0
17,15203,3,0,0
18,15218,3,0,0
19,15224,3,0,0
20,15203,4,0,0
21,15213,2,0,0
22,15203,2,0,0
23,15220,3,0,0
24,15196,5,0,0
25,15198,1,0,0
26,15194,0,0,0
27,15205,2,0,0
28,15196,2,0,0
29,15204,2,0,0
30,15212,6,0,0
