timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,946,227,921,337
2,15334,4085,27532,5365
3,15704,3899,28092,5123
4,15959,4065,27944,5185
5,15769,4161,28089,5156
6,16054,4235,29138,4868
7,15595,4067,28239,5224
8,15836,4205,28317,5112
9,15632,4198,28482,5288
10,16381,4080,29350,5244
11,15969,4003,28129,5232
12,15484,4152,28064,5398
13,16040,4123,28734,5287
14,15554,3050,22770,3970
15,15187,9,0,0
16,15205,5,0,0
17,15190,4,0,0
18,15212,3,0,0
19,15195,1,0,0
20,15204,3,0,0
21,15207,5,0,0
22,15211,0,0,0
23,15186,3,0,0
24,15206,1,0,0
25,15205,4,0,0
26,15204,2,0,0
27,15216,3,0,0
28,15204,5,0,0
29,15214,13,0,0
30,15188,5,0,0
