timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,59553,3847969125,59553.0,3669.709,0.059553
2,63089,4073760405,63089.0,3885.041,0.063089
3,60956,3935463246,60956.0,3753.150,0.060956
4,54326,3517683741,54326.0,3354.725,0.054326
5,52955,3428811243,52955.0,3269.969,0.052955
6,52318,3388181940,52318.0,3231.222,0.052318
7,51841,3357004365,51841.0,3201.489,0.051841
8,51652,3346371171,51652.0,3191.348,0.051652
9,43236,2807097579,43236.0,2677.057,0.043236
10,50175,3249097137,50175.0,3098.580,0.050175
11,44754,2902139955,44754.0,2767.696,0.044754
12,50269,3259008324,50269.0,3108.033,0.050269
13,50206,3252444624,50206.0,3101.773,0.050206
14,47109,3055336713,47109.0,2913.796,0.047109
15,54408,3520374858,54408.0,3357.291,0.054408
16,48137,3120251706,48137.0,2975.704,0.048137
17,50373,3265112565,50373.0,3113.854,0.050373
18,57749,3735073485,57749.0,3562.044,0.057749
19,59580,3848888043,59580.0,3670.586,0.059580
20,58659,3788567640,58659.0,3613.060,0.058659
21,59055,3813772248,59055.0,3637.097,0.059055
22,59999,3877243227,59999.0,3697.627,0.059999
23,59921,3866741307,59921.0,3687.612,0.059921
24,59908,3872254815,59908.0,3692.870,0.059908
25,59927,3871860993,59927.0,3692.494,0.059927
26,59326,3831756786,59326.0,3654.248,0.059326
27,59637,3851316612,59637.0,3672.902,0.059637
28,59844,3868250958,59844.0,3689.052,0.059844
29,59984,3873305007,59984.0,3693.872,0.059984
30,59664,3852104256,59664.0,3673.653,0.059664
