timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,100859,1631866635,100859.0,1556.269,0.100859
2,102187,1651961850,102187.0,1575.434,0.102187
3,102051,1651648635,102051.0,1575.135,0.102051
4,85308,1383536595,85308.0,1319.443,0.085308
5,82202,1333521105,82202.0,1271.745,0.082202
6,82782,1342258155,82782.0,1280.077,0.082782
7,75952,1233671460,75952.0,1176.521,0.075952
8,69517,1129271955,69517.0,1076.958,0.069517
9,74840,1215950085,74840.0,1159.620,0.074840
10,72436,1177671915,72436.0,1123.115,0.072436
11,79157,1283060520,79157.0,1223.622,0.079157
12,78369,1273614615,78369.0,1214.614,0.078369
13,98673,1595649090,98673.0,1521.730,0.098673
14,97776,1580499375,97776.0,1507.282,0.097776
15,97112,1570855650,97112.0,1498.085,0.097112
16,99912,1613749620,99912.0,1538.992,0.099912
17,56938,925039290,56938.0,882.186,0.056938
18,14069,231878010,14069.0,221.136,0.014069
19,13273,218805405,13273.0,208.669,0.013273
20,13529,223009080,13529.0,212.678,0.013529
21,27013,444204810,27013.0,423.627,0.027013
22,7904,129885315,7904.0,123.868,0.007904
23,4115,67720380,4115.0,64.583,0.004115
24,7171,118164480,7171.0,112.690,0.007171
25,7951,131072235,7951.0,125.000,0.007951
26,4495,74083590,4495.0,70.652,0.004495
27,9107,149964045,9107.0,143.017,0.009107
28,11318,186544260,11318.0,177.902,0.011318
29,11206,184697940,11206.0,176.142,0.011206
30,10956,180609660,10956.0,172.243,0.010956
