timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,113720,10634708,0,112040
2,113720,10634708,0,112044
3,113720,10634708,0,112044
4,113728,10634708,0,112052
5,113760,10634708,0,112076
6,113760,10634708,0,112080
7,113772,10634708,0,112084
8,113772,10634708,0,112084
9,113772,10634708,0,112104
10,113776,10634708,0,112104
11,113808,10634708,0,112120
12,113828,10634708,0,112128
13,113828,10634708,0,112152
14,113828,10634708,0,112176
15,113832,10634708,0,112184
16,113832,10634708,0,112192
17,113832,10634708,0,112200
18,113836,10634708,0,112208
19,113840,10634708,0,112208
20,113840,10634708,0,112212
21,113840,10634708,0,112212
22,113840,10634708,0,112212
23,113840,10634708,0,112220
24,113932,10634708,0,0
25,113932,10634708,0,0
26,113932,10634708,0,0
27,113932,10634708,0,0
28,113932,10634708,0,0
29,113936,10634708,0,0
30,113936,10634708,0,0
