timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,493360,7554456,0,626980
2,493364,7554456,0,626980
3,493372,7554456,0,626980
4,493376,7554456,0,626980
5,493472,7554456,0,626980
6,493472,7554456,0,626980
7,493472,7554456,0,626980
8,493476,7554456,0,626992
9,493500,7554456,0,626992
10,493504,7554456,0,626992
11,493504,7554456,0,626992
12,493524,7554456,0,627000
13,493528,7554456,0,627000
14,493532,7554456,0,627012
15,493552,7554456,0,627012
16,493560,7554456,0,627012
17,493560,7554456,0,627016
18,493584,7554456,0,627016
19,493592,7554456,0,628892
20,493592,7554456,0,0
21,493592,7554456,0,0
22,493592,7554456,0,0
23,493592,7554456,0,0
24,493592,7554456,0,0
25,493592,7554456,0,0
26,493592,7554456,0,0
27,493592,7554456,0,0
28,493592,7554456,0,0
29,493592,7554456,0,0
30,493592,7554456,0,0
