timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,8760,9186428040,8760.0,8760.860,0.008760
2,10216,10713304664,10216.0,10217.004,0.010216
3,9270,9721254330,9270.0,9270.911,0.009270
4,8983,9420283457,8983.0,8983.882,0.008983
5,8249,8650553071,8249.0,8249.810,0.008249
6,8322,8727106638,8322.0,8322.817,0.008322
7,8444,8855045476,8444.0,8444.829,0.008444
8,8451,8862386229,8451.0,8451.830,0.008451
9,8327,8732350033,8327.0,8327.818,0.008327
10,8479,8891749241,8479.0,8479.833,0.008479
11,8513,8927404327,8513.0,8513.836,0.008513
12,8465,8877067735,8465.0,8465.832,0.008465
13,8535,8950475265,8535.0,8535.838,0.008535
14,8408,8817293032,8408.0,8408.826,0.008408
15,8471,8883359809,8471.0,8471.832,0.008471
16,8571,8988227709,8571.0,8571.842,0.008571
17,8366,8773248514,8366.0,8366.822,0.008366
18,8532,8947329228,8532.0,8532.838,0.008532
19,8305,8709279095,8305.0,8305.816,0.008305
20,8327,8732350033,8327.0,8327.818,0.008327
21,7783,8161868657,7783.0,7783.765,0.007783
22,7945,8331754655,7945.0,7945.780,0.007945
23,7665,8038124535,7665.0,7665.753,0.007665
24,8466,8878116414,8466.0,8466.832,0.008466
25,8487,8900138673,8487.0,8487.834,0.008487
26,8436,8846656044,8436.0,8436.829,0.008436
27,8347,8753323613,8347.0,8347.820,0.008347
28,7820,8200669780,7820.0,7820.768,0.007820
29,7366,7724569514,7366.0,7366.724,0.007366
30,8371,8778491909,8371.0,8371.822,0.008371
