syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,132277,0,12245400,92,21.99
write,16309,0,1893784,116,3.40
futex,7620,0,31177850,4091,55.99
shutdown,1869,0,192294,102,0.35
rt_sigreturn,85,0,8364,98,0.02
restart_syscall,7,0,7950119,1135731,14.28
openat,5,0,431,86,0.00
