timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,7519,9743,12423,1025023,1425,1070079,10279,54134
2,7591,10647,13863,1030655,1548,1064959,10266,50961
3,7483,10047,14479,1048575,1855,1061887,11738,67157
4,7811,9623,13551,1072127,1139,1072127,11264,62140
5,8039,10911,15055,1068031,2116,1075199,12496,67395
6,8263,11303,15303,1049599,1406,1065983,11285,53991
7,8367,10527,14687,1060863,2200,1075199,12633,68771
8,8131,10631,14399,1075199,1973,1083391,12345,67731
9,8207,10383,14471,1063935,1977,1069055,11809,63038
10,8067,10639,15031,1053695,2586,1059839,11095,56216
11,7935,10335,14959,1029119,1772,1061887,11369,59516
12,9039,12111,16767,1054719,2146,1058815,12464,59369
13,8327,11383,15911,1054719,1374,1082367,12876,68575
14,8215,11927,17215,1039871,1581,1068031,12148,60431
15,7219,9671,13839,1059839,1974,1067007,11095,62899
16,8287,12039,17215,1057791,1673,1082367,13703,72189
17,8807,11719,16719,1069055,1885,1084415,12250,59543
18,8903,12399,19599,1061887,2086,1074175,14313,73578
19,7543,10679,14775,1057791,1338,1078271,10236,50922
20,7919,10103,13935,1053695,1680,1061887,11657,63975
21,9455,12799,19679,1038335,2118,1046527,14721,72410
22,9351,12919,18639,1056767,1589,1072127,12452,55522
23,7739,9919,13607,1048063,1816,1051647,10234,52512
24,8003,10655,15839,1065983,1802,1067007,12461,68819
25,8159,10871,15135,1040895,1732,1074175,12236,64795
26,9335,12807,18335,1041919,2740,1063935,12961,59648
27,8703,12063,18431,1048063,3646,1071103,11234,49858
28,8039,11175,16215,1072127,2096,1078271,13278,72996
29,7011,10135,50143,1069055,2874,1072127,14452,75082
30,49439,50239,50719,2105343,46944,2107391,58018,120141
