timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,10175,12671,16103,21231,88,23599,9892,2795
2,12167,15167,18639,23039,79,26015,12158,2935
3,11879,13935,16591,19135,77,20239,11627,2639
4,11967,14735,17615,19727,76,23071,11789,2977
5,12535,15695,19455,21439,90,24703,12515,3119
6,13343,16431,20703,23023,86,24703,12919,3573
7,12711,15119,16959,18863,76,20639,12462,2757
8,11479,13727,16431,19343,83,21839,11254,2698
9,11503,14143,16735,19295,89,22431,11188,2872
10,9647,11223,14799,17103,78,18639,9363,2317
11,9575,11159,14671,16495,70,17727,9342,2247
12,9543,11543,14999,16415,75,17887,9291,2462
13,9567,11111,14751,16959,85,18623,9304,2320
14,9591,11471,14415,15975,102,18639,9291,2400
15,9575,11431,14911,16959,91,18511,9339,2411
16,9511,11207,14295,16447,82,18511,9224,2307
17,9591,10967,14535,17503,91,19407,9297,2313
18,9455,11295,15375,17247,92,19855,9184,2460
19,9439,11167,14671,16607,86,18607,9221,2267
20,9439,10855,14695,17967,93,19583,9182,2280
21,9343,10983,14607,16239,91,18111,9160,2210
22,9447,11583,14871,17119,81,19423,9199,2428
23,9495,10895,15143,18575,91,20447,9185,2364
24,9407,11111,14719,16463,86,17615,9178,2310
25,9415,11399,15551,18175,101,20815,9197,2467
26,9431,11487,14863,17135,81,18207,9194,2471
27,9439,11463,15167,16879,77,17999,9163,2484
28,9399,10791,14599,16751,81,18799,9150,2221
29,9367,11583,15191,17311,89,18559,9143,2518
30,9423,10935,14703,15847,74,17839,9165,2250
