timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,63519,67519,71615,75583,714,81855,62507,9269
2,62559,69631,83903,92671,696,98495,62351,9897
3,62495,66175,70975,74047,664,77759,61475,9397
4,64895,70399,124095,131199,609,133119,63456,16791
5,67455,72639,78783,84159,597,89215,66532,9714
6,66815,71935,79103,84031,732,86975,65994,10003
7,66431,70911,89791,97407,438,102335,65022,11788
8,67455,71999,76671,80703,630,84927,66133,10889
9,68671,73215,87167,103423,645,108991,67213,11967
10,68159,72639,77183,81151,809,84031,66877,11036
11,66879,70975,80127,88191,646,92927,65858,10199
12,67583,73407,84543,89599,649,100607,66152,11406
13,66367,69823,74175,77375,747,83647,64811,10496
14,68415,72831,85055,93375,706,96767,67016,11359
15,74047,78975,83903,88575,575,94207,72043,12763
16,77631,82303,115007,129407,663,135423,75886,15112
17,68735,79039,83775,89215,603,96383,68699,11402
18,67199,71103,76287,80767,695,85119,65366,10769
19,68223,77375,91327,107647,665,109759,68035,12255
20,71359,78015,83455,88511,693,93951,70162,12648
21,67071,78399,173695,203903,668,211327,66526,23482
22,66431,71231,80127,84607,723,88895,65610,10144
23,66431,74495,152191,168191,743,170879,65374,20240
24,69695,75903,82111,88575,676,93055,68227,12152
25,70335,76031,80767,84927,658,87039,68902,11405
26,74687,80127,88319,95359,632,97087,73033,12534
27,78655,84927,90879,97407,586,102463,76713,14556
28,68031,73599,82239,89855,647,95615,66052,12129
29,66303,70463,75967,82431,679,88319,65066,10533
30,69887,74623,79295,83647,710,88895,68022,12045
