timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,103192,11207060,0,102516
2,103208,11207060,0,102520
3,103208,11207060,0,102532
4,103232,11207060,0,102536
5,103232,11207060,0,102572
6,103236,11207060,0,102584
7,103236,11207060,0,102596
8,103256,11207060,0,102620
9,103260,11207060,0,102620
10,103260,11207060,0,102620
11,103260,11207060,0,102620
12,103268,11207060,0,102632
13,103268,11207060,0,102660
14,103268,11207060,0,102676
15,103284,11207060,0,102684
16,103284,11207060,0,102684
17,103352,11207060,0,102684
18,103352,11207060,0,102688
19,103352,11207060,0,102720
20,103352,11207060,0,102720
21,103360,11207060,0,102724
22,103360,11207060,0,102724
23,103360,11207060,0,102724
24,103360,11207060,0,102724
25,103360,11207060,0,102724
26,103360,11207060,0,102724
27,103360,11207060,0,102732
28,103360,11207060,0,102732
29,103360,11207060,0,102744
30,103408,11207060,0,0
