timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,505864,7290404,0,629132
2,505868,7290404,0,626616
3,505868,7290404,0,626620
4,505868,7290404,0,626620
5,505884,7290404,0,626620
6,505884,7290404,0,626620
7,505884,7290404,0,626620
8,505884,7290404,0,626620
9,505888,7290404,0,626620
10,505888,7290404,0,626620
11,506032,7290404,0,626624
12,506032,7290404,0,626624
13,506032,7290404,0,626624
14,506032,7290404,0,626624
15,506032,7290404,0,626624
16,506080,7290404,0,626740
17,506080,7290404,0,626740
18,506080,7290404,0,633896
19,506080,7290404,0,633896
20,506088,7290404,0,633960
21,506156,7290404,0,633968
22,506156,7290404,0,634696
23,506156,7290404,0,634700
24,506156,7290404,0,634704
25,506156,7290404,0,634704
26,506156,7290404,0,634712
27,506156,7290404,0,0
28,506156,7290404,0,0
29,506156,7290404,0,0
30,506156,7290404,0,0
