timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,115262,475935496,115262.0,453.887,0.115262
2,119105,491624340,119105.0,468.850,0.119105
3,119500,492782436,119500.0,469.954,0.119500
4,103968,429691380,103968.0,409.786,0.103968
5,101775,420791664,101775.0,401.298,0.101775
6,116674,481096576,116674.0,458.809,0.116674
7,116557,480945520,116557.0,458.665,0.116557
8,116356,480362276,116356.0,458.109,0.116356
9,116328,480114712,116328.0,457.873,0.116328
10,81959,339372480,81959.0,323.651,0.081959
11,64094,266211024,64094.0,253.879,0.064094
12,113080,467232992,113080.0,445.588,0.113080
13,115697,477928596,115697.0,455.788,0.115697
14,112953,466364420,112953.0,444.760,0.112953
15,37153,154794636,37153.0,147.624,0.037153
16,10290,43176840,10290.0,41.177,0.010290
17,13636,57199872,13636.0,54.550,0.013636
18,14787,62042056,14787.0,59.168,0.014787
19,15110,63359600,15110.0,60.424,0.015110
20,15904,66687028,15904.0,63.598,0.015904
21,14769,61941352,14769.0,59.072,0.014769
22,13752,57703392,13752.0,55.030,0.013752
23,12829,53830484,12829.0,51.337,0.012829
24,12877,54031892,12877.0,51.529,0.012877
25,15924,66770948,15924.0,63.678,0.015924
26,14980,62793140,14980.0,59.884,0.014980
27,14924,62621104,14924.0,59.720,0.014924
28,14921,62595928,14921.0,59.696,0.014921
29,15099,63321836,15099.0,60.388,0.015099
30,15972,66972356,15972.0,63.870,0.015972
