timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,96,130,181,276,51,936,101,26
2,114,173,308,792,56,2040,126,54
3,96,127,175,253,54,656,100,22
4,96,127,173,269,51,1028,100,24
5,96,126,174,249,51,555,100,22
6,96,127,175,264,52,1064,100,23
7,96,127,175,264,52,604,100,23
8,96,127,173,258,53,843,100,23
9,96,127,175,280,52,963,100,24
10,96,127,173,270,54,528,100,22
11,96,127,175,263,53,945,100,24
12,97,127,174,243,53,616,100,22
13,97,127,173,253,53,1058,100,24
14,97,131,176,247,52,583,102,23
15,98,129,176,246,52,554,102,22
16,98,131,193,259,54,973,103,25
17,98,130,176,254,52,570,102,22
18,98,129,177,261,54,936,102,24
19,98,129,176,268,51,545,102,22
20,98,129,174,246,55,975,102,23
21,98,130,176,261,51,551,102,22
22,98,129,176,252,55,617,102,22
23,98,129,176,254,54,1014,102,23
24,98,130,174,243,55,533,102,22
25,99,130,176,254,52,895,103,24
26,99,132,178,252,54,597,103,23
27,98,130,177,258,53,1020,102,25
28,98,130,175,235,55,529,102,22
29,99,130,176,243,55,577,103,22
30,99,130,174,236,51,867,103,23
