timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,515376,7547572,0,622024
2,515396,7547572,0,622024
3,515404,7547572,0,622024
4,515404,7547572,0,622024
5,515408,7547572,0,622052
6,515412,7547572,0,622052
7,515412,7547572,0,622052
8,515412,7547572,0,622052
9,515412,7547572,0,622080
10,515412,7547572,0,622080
11,515476,7547572,0,622080
12,515480,7547572,0,622080
13,515480,7547572,0,622084
14,515484,7547572,0,622084
15,515484,7547572,0,622084
16,515556,7547572,0,622160
17,515556,7547572,0,622160
18,515560,7547572,0,622172
19,515568,7547572,0,622172
20,515568,7547572,0,622172
21,515568,7547572,0,622780
22,515568,7547572,0,0
23,515568,7547572,0,0
24,515568,7547572,0,0
25,515568,7547572,0,0
26,515568,7547572,0,0
27,515568,7547572,0,0
28,515568,7547572,0,0
29,515568,7547572,0,0
30,515568,7547572,0,0
