timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,15606,2528172,15606.0,2.411,0.015606
2,11161,1808082,11161.0,1.724,0.011161
3,9317,1509354,9317.0,1.439,0.009317
4,9113,1476468,9113.0,1.408,0.009113
5,9369,1517616,9369.0,1.447,0.009369
6,13888,2249856,13888.0,2.146,0.013888
7,15605,2528010,15605.0,2.411,0.015605
8,15568,2522016,15568.0,2.405,0.015568
9,15429,2499498,15429.0,2.384,0.015429
10,15603,2527686,15603.0,2.411,0.015603
11,15762,2553444,15762.0,2.435,0.015762
12,15800,2559600,15800.0,2.441,0.015800
13,15376,2490912,15376.0,2.376,0.015376
14,15840,2566080,15840.0,2.447,0.015840
15,15694,2542428,15694.0,2.425,0.015694
16,15300,2478600,15300.0,2.364,0.015300
17,15367,2489454,15367.0,2.374,0.015367
18,15267,2473254,15267.0,2.359,0.015267
19,15332,2483784,15332.0,2.369,0.015332
20,15145,2453490,15145.0,2.340,0.015145
21,15865,2570130,15865.0,2.451,0.015865
22,15747,2551014,15747.0,2.433,0.015747
23,14975,2425950,14975.0,2.314,0.014975
24,15481,2507922,15481.0,2.392,0.015481
25,15949,2583738,15949.0,2.464,0.015949
26,15194,2461428,15194.0,2.347,0.015194
27,15759,2552958,15759.0,2.435,0.015759
28,15758,2552796,15758.0,2.435,0.015758
29,15815,2562030,15815.0,2.443,0.015815
30,15423,2498526,15423.0,2.383,0.015423
