timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,703,839,1046,1587,156,1062911,1356,25835
2,693,837,1063,2245,141,1056767,1311,25121
3,686,811,1009,1494,126,1063935,1315,25152
4,805,1092,1548,3293,267,1064959,1574,27306
5,873,1272,1930,206207,204,1050623,1763,28478
6,904,1216,1563,203647,151,1065983,1780,28979
7,929,1381,1915,207103,234,1065983,1951,30771
8,889,1288,1912,204287,202,1064959,1789,29271
9,858,1151,1540,202495,180,1063935,1639,27189
10,923,1246,1690,207871,167,1060863,1795,28628
11,720,912,1262,1856,220,1064959,1373,25140
12,714,882,1086,2713,144,1062911,1392,25586
13,719,882,1077,1766,177,1064959,1310,23799
14,719,881,1081,1721,242,1063935,1338,24414
15,709,871,1053,1801,214,1063935,1342,24619
16,708,871,1069,1440,163,1061887,1261,23628
17,711,874,1086,203263,148,1063935,1385,25026
18,713,872,1067,1954,259,1064959,1349,24670
19,712,883,1084,1735,120,1055743,1342,24796
20,712,873,1070,1602,185,1062911,1306,24154
21,713,874,1061,203263,254,1064959,1439,26308
22,710,876,1055,1466,171,1064959,1302,24304
23,709,868,1059,1722,259,1064959,1380,25773
24,710,867,1073,1677,241,1062911,1313,24428
25,719,884,1085,2247,203,1060863,1396,25661
26,718,891,1071,1678,269,1063935,1332,24558
27,721,885,1087,1761,157,1048575,1330,24188
28,718,875,1057,1605,246,1062911,1301,24105
29,711,876,1075,204415,242,1063935,1367,24514
30,719,878,1051,2061,202,1063935,1328,24259
