timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,364776,8476524,0,622532
2,364796,8476524,0,622532
3,364816,8476524,0,622532
4,364816,8476524,0,622532
5,364820,8476524,0,622532
6,364820,8476524,0,622532
7,364820,8476524,0,622532
8,364820,8476524,0,622540
9,364820,8476524,0,622540
10,364820,8476524,0,622540
11,364824,8476524,0,622540
12,364824,8476524,0,622540
13,364824,8476524,0,622544
14,364828,8476524,0,622608
15,364832,8476524,0,622608
16,364832,8476524,0,622660
17,364832,8476524,0,622660
18,364840,8476524,0,622660
19,364844,8476524,0,622664
20,364848,8476524,0,622664
21,365080,8476524,0,623996
22,365080,8476524,0,0
23,365080,8476524,0,0
24,365080,8476524,0,0
25,365080,8476524,0,0
26,365080,8476524,0,0
27,365080,8476524,0,0
28,365080,8476524,0,0
29,365080,8476524,0,0
30,365080,8476524,0,0
