timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,852,1386,1735,2075,47,2811,873,386
2,842,1383,1760,2405,52,4975,866,395
3,827,1366,1670,1933,49,2497,848,386
4,949,1515,2201,3277,46,5019,975,445
5,1010,1575,2167,3033,76,5559,1030,434
6,1025,1615,2207,2871,84,4411,1046,444
7,1122,1799,2663,3417,57,6115,1161,502
8,1098,1720,2475,3431,74,5231,1129,471
9,1148,1810,2535,3107,93,4191,1189,473
10,1017,1591,2205,3567,71,5419,1040,442
11,1103,1735,2471,3405,62,8407,1136,477
12,852,1395,1720,2012,73,2839,877,388
13,935,1525,2077,2265,58,2799,956,446
14,867,1411,1794,2331,49,5023,891,398
15,849,1393,1725,1996,64,2679,873,389
16,885,1477,2741,3063,54,3347,944,503
17,1088,2453,2847,3007,41,3151,1248,746
18,662,1125,1311,1434,51,1625,667,340
19,562,1041,1332,1441,45,2187,595,318
20,499,955,1077,1108,43,2169,527,289
21,497,967,1066,1099,45,1142,526,279
22,501,971,1087,1131,44,2175,539,294
23,655,1051,1098,1136,46,2193,640,293
24,510,984,1081,1110,47,1166,542,297
25,528,981,1092,1110,45,1148,542,308
26,454,928,1084,1111,44,2161,489,291
27,481,985,1093,1116,45,1182,517,309
28,645,1045,1097,1137,43,2161,625,304
29,658,1029,1084,1120,45,2175,641,287
30,628,1011,1081,1110,43,2165,611,298
