timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,111039,118399,134271,151679,1206,157951,111157,12000
2,113343,123647,152447,165759,1145,170623,114012,15428
3,115455,123327,137727,143743,1194,153087,114825,15872
4,117823,124799,135295,142463,1255,152319,116705,13450
5,113407,121855,131839,138367,1143,144127,113290,13486
6,114175,122367,137599,147455,1267,150015,114059,12708
7,117567,123903,130943,137215,1244,142463,116340,15630
8,114687,125951,160383,173823,1185,178943,114359,16145
9,116991,122943,131455,137855,1141,142207,115662,15075
10,117567,123839,135039,140031,1195,141951,116323,14100
11,116287,121855,131583,138495,1222,142079,114722,16356
12,118655,124671,131199,136447,1148,141695,116034,15424
13,114111,126207,156543,167295,1159,172031,115291,15577
14,114367,122367,133631,139135,1277,143487,114394,10626
15,115839,123391,129663,134399,1128,137727,114976,14475
16,114687,123903,132479,142591,1340,153087,114942,12317
17,115903,122303,141695,150399,1275,155647,114863,14412
18,116095,121279,127935,132735,1078,139263,114658,15335
19,116735,121791,129023,133375,1007,137343,115910,13083
20,122623,128255,135295,140927,1174,145663,121364,15167
21,117567,125887,145663,152063,1140,155263,117310,13833
22,123647,129663,138495,145791,1051,148863,122201,15939
23,125247,133247,153087,158463,1055,174591,124919,14986
24,119615,128319,136959,145535,1209,149631,117948,17458
25,115199,132607,154751,161407,1139,166911,115956,16318
26,114751,121151,128511,134655,1248,137215,114185,12394
27,118399,127871,137599,144767,1034,148351,117617,16485
28,126783,131711,137215,141567,1039,147199,124955,15973
29,124863,135551,141311,145791,1279,150271,122587,16458
30,118655,127807,140159,145919,1268,152063,117478,15021
