timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,513320,7290408,0,635524
2,513320,7290408,0,635540
3,513320,7290408,0,635540
4,513320,7290408,0,635540
5,513320,7290408,0,635544
6,513320,7290408,0,635544
7,513320,7290408,0,635544
8,513320,7290408,0,635544
9,513320,7290408,0,635580
10,513320,7290408,0,635580
11,513320,7290408,0,635580
12,513320,7290408,0,635592
13,513336,7290408,0,635592
14,513336,7290408,0,637388
15,513336,7290408,0,0
16,513336,7290408,0,0
17,513336,7290408,0,0
18,513336,7290408,0,0
19,513336,7290408,0,0
20,513336,7290408,0,0
21,513336,7290408,0,0
22,513336,7290408,0,0
23,513336,7290408,0,0
24,513336,7290408,0,0
25,513336,7290408,0,0
26,513336,7290408,0,0
27,513336,7290408,0,0
28,513336,7290408,0,0
29,513336,7290408,0,0
30,513336,7290408,0,0
