timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,1517,25007745,1517.0,23.849,0.001517
2,1286,21199710,1286.0,20.218,0.001286
3,1396,23013060,1396.0,21.947,0.001396
4,1221,20128185,1221.0,19.196,0.001221
5,1329,21908565,1329.0,20.894,0.001329
6,1345,22172325,1345.0,21.145,0.001345
7,1654,27266190,1654.0,26.003,0.001654
8,1629,26854065,1629.0,25.610,0.001629
9,1521,25073685,1521.0,23.912,0.001521
10,1459,24051615,1459.0,22.937,0.001459
11,1646,27134310,1646.0,25.877,0.001646
12,1516,24991260,1516.0,23.834,0.001516
13,1401,23095485,1401.0,22.026,0.001401
14,1369,22567965,1369.0,21.522,0.001369
15,1507,24842895,1507.0,23.692,0.001507
16,1891,31173135,1891.0,29.729,0.001891
17,2124,35014140,2124.0,33.392,0.002124
18,1986,32739210,1986.0,31.223,0.001986
19,2059,33942615,2059.0,32.370,0.002059
20,1893,31206105,1893.0,29.760,0.001893
21,1637,26985945,1637.0,25.736,0.001637
22,1614,26606790,1614.0,25.374,0.001614
23,1657,27315645,1657.0,26.050,0.001657
24,1648,27167280,1648.0,25.909,0.001648
25,1751,28865235,1751.0,27.528,0.001751
26,1655,27282675,1655.0,26.019,0.001655
27,1506,24826410,1506.0,23.676,0.001506
28,1295,21348075,1295.0,20.359,0.001295
29,1587,26161695,1587.0,24.950,0.001587
30,1762,29046570,1762.0,27.701,0.001762
