timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,69430,4557176910,69430.0,4346.063,0.069430
2,58895,3865691115,58895.0,3686.610,0.058895
3,59262,3889779894,59262.0,3709.583,0.059262
4,60362,3961980594,60362.0,3778.439,0.060362
5,60597,3977405289,60597.0,3793.149,0.060597
6,49467,3246865479,49467.0,3096.452,0.049467
7,60499,3970972863,60499.0,3787.015,0.060499
8,50238,3297471606,50238.0,3144.714,0.050238
9,59976,3936644712,59976.0,3754.277,0.059976
10,53949,3541050513,53949.0,3377.009,0.053949
11,60940,3999918780,60940.0,3814.620,0.060940
12,58772,3857617764,58772.0,3678.911,0.058772
13,58047,3810030939,58047.0,3633.529,0.058047
14,72875,4783296375,72875.0,4561.707,0.072875
15,74749,4906365750,74749.0,4679.075,0.074749
16,74513,4890744144,74513.0,4664.177,0.074513
17,74198,4870134126,74198.0,4644.522,0.074198
18,73919,4851821403,73919.0,4627.057,0.073919
19,74560,4893894720,74560.0,4667.182,0.074560
20,74629,4898423673,74629.0,4671.501,0.074629
21,74000,4857138000,74000.0,4632.128,0.074000
22,74491,4889365767,74491.0,4662.863,0.074491
23,74811,4910369607,74811.0,4682.893,0.074811
24,74543,4892778891,74543.0,4666.118,0.074543
25,74191,4869674667,74191.0,4644.084,0.074191
26,74157,4867443009,74157.0,4641.955,0.074157
27,74421,4884771177,74421.0,4658.481,0.074421
28,74323,4878338751,74323.0,4652.346,0.074323
29,74676,4901508612,74676.0,4674.443,0.074676
30,74351,4880176587,74351.0,4654.099,0.074351
