timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8631,9799,12751,16879,63,19647,8367,2045
2,9887,12839,17263,19471,66,22431,9832,2890
3,10463,12327,14751,16799,56,19263,10265,2375
4,10639,13031,14959,17135,76,18687,10482,2633
5,11455,13719,16431,18559,76,20447,11206,2729
6,11831,16151,18015,19631,71,22527,11898,3431
7,10719,13423,16295,18927,60,20479,10547,2809
8,10839,12623,16055,18319,68,20767,10480,2614
9,8487,10239,13527,17487,62,19535,8302,2220
10,8359,9615,12991,14439,68,17295,8089,2075
11,8495,9519,13335,16399,74,17967,8266,1986
12,8591,9911,13967,16087,70,17583,8291,2249
13,8519,9855,12591,14111,65,15207,8205,2085
14,8399,9935,13239,15151,66,17375,8158,2138
15,8479,9991,13311,15703,70,17903,8169,2231
16,8407,9631,12303,13687,64,15623,8149,1942
17,8415,9463,12407,13863,67,14911,8162,1946
18,8415,9735,12999,14479,65,15495,8140,2111
19,8375,9255,12583,14479,64,15655,8138,1890
20,8463,9271,12343,13631,62,14695,8174,1919
21,8455,9175,11903,14967,60,15991,8170,1825
22,8383,9295,12791,14615,64,16399,8118,1977
23,8407,9191,11775,14607,68,17183,8150,1781
24,8487,9391,12135,14407,67,15623,8198,1927
25,8463,9439,12303,14407,76,16167,8226,1917
26,8455,9287,11535,13303,67,15647,8196,1776
27,8423,9559,13007,14943,71,16039,8125,2066
28,8423,9399,12551,14783,69,16591,8138,1986
29,8447,9135,12111,14055,66,15463,8160,1809
30,8343,9303,12623,13791,67,15391,8092,1901
