timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,896,1517,1680,2073,276,4211,961,403
2,1231,1957,3557,11335,232,12543,1305,703
3,1295,2091,3295,4779,315,6311,1366,595
4,1308,2089,3525,5159,305,7671,1379,630
5,1408,2343,4013,5923,308,6351,1514,699
6,1421,2655,4939,7067,345,8719,1584,893
7,1291,2113,4147,6371,327,8375,1389,710
8,1289,2125,3489,4943,142,5595,1367,634
9,1125,1809,3121,8031,113,9279,1183,620
10,899,1523,1687,1965,288,2749,964,395
11,905,1526,1678,1951,285,2229,964,395
12,899,1523,1669,2169,285,3163,968,395
13,898,1515,1667,1936,279,2409,960,393
14,905,1522,1717,4403,294,5903,970,426
15,911,1525,1704,3085,301,4111,972,406
16,893,1519,1662,1820,193,2249,961,392
17,908,1537,1696,1922,174,2055,975,394
18,912,1563,1731,2193,305,2699,993,400
19,941,1567,1742,2053,90,2455,1002,400
20,915,1559,1729,1911,310,2397,994,398
21,930,1562,1726,1875,182,2163,996,398
22,919,1565,1722,1962,313,2193,992,397
23,923,1565,1717,1913,102,2201,992,398
24,925,1561,1737,2345,308,3499,994,400
25,916,1561,1724,3103,183,4231,993,404
26,938,1567,1745,1912,309,2193,1001,397
27,949,1572,1773,3107,201,4587,1010,410
28,938,1566,1742,2029,313,2579,1000,397
29,930,1557,1717,1922,314,2163,993,396
30,941,1571,1755,2955,311,3855,1005,407
