timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1434,211,1897,231
2,75574,10039,149359,11698
3,76187,10025,150766,11951
4,76259,10172,150320,11632
5,75479,10028,149104,11661
6,76391,10297,149852,12088
7,75972,10488,150426,12373
8,76556,10721,151046,12215
9,76391,10536,151412,12209
10,76172,10559,150549,12312
11,76142,10752,150896,12650
12,76345,10931,151323,12787
13,76403,10721,150763,12624
14,75793,11260,149379,13213
15,76207,10866,150708,12708
16,76042,11420,150215,13324
17,75396,11003,148875,13178
18,76025,11254,150355,13105
19,75406,11487,148503,13390
20,75097,11773,147526,13566
21,74577,11389,147238,13208
22,55127,8524,108276,9837
23,26,0,0,0
24,26,0,0,0
25,27,0,0,0
26,26,0,0,0
27,28,0,0,0
28,26,0,0,0
29,26,0,0,0
30,27,0,0,0
