timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,505152,7554456,0,616020
2,505152,7554456,0,616048
3,505156,7554456,0,616048
4,505156,7554456,0,616048
5,505156,7554456,0,616060
6,505156,7554456,0,616060
7,505156,7554456,0,616060
8,505156,7554456,0,616072
9,505160,7554456,0,616072
10,505184,7554456,0,616072
11,505184,7554456,0,616080
12,505204,7554456,0,616080
13,505204,7554456,0,616080
14,505208,7554456,0,616100
15,505208,7554456,0,616100
16,505224,7554456,0,616164
17,505236,7554456,0,616280
18,505240,7554456,0,616280
19,505244,7554456,0,616280
20,505340,7554456,0,616280
21,505344,7554456,0,616280
22,505352,7554456,0,617200
23,505352,7554456,0,0
24,505352,7554456,0,0
25,505352,7554456,0,0
26,505352,7554456,0,0
27,505352,7554456,0,0
28,505352,7554456,0,0
29,505352,7554456,0,0
30,505352,7554456,0,0
