timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,67,81,100,151,59,193,69,9
2,78,122,163,238,58,970,86,28
3,68,82,99,148,59,164,70,9
4,67,80,97,148,58,614,68,10
5,68,78,93,145,59,177,69,7
6,67,79,98,147,57,188,68,8
7,67,82,107,151,57,607,70,11
8,66,79,97,146,59,174,68,8
9,67,78,96,146,58,190,69,8
10,65,78,97,152,58,604,67,10
11,66,81,98,144,57,164,68,9
12,65,81,96,147,57,614,67,10
13,67,82,99,149,58,172,69,9
14,67,81,101,147,58,170,69,9
15,65,80,95,147,58,649,67,10
16,66,83,96,146,57,166,68,9
17,66,80,103,149,58,631,68,10
18,66,81,98,150,59,810,68,11
19,66,77,95,143,59,164,68,7
20,67,81,98,150,59,614,70,10
21,66,78,96,145,57,172,67,8
22,67,83,98,150,57,608,69,10
23,67,80,102,152,58,192,69,9
24,67,80,100,155,58,177,69,9
25,66,81,100,152,57,636,68,11
26,67,83,101,153,57,1124,69,13
27,66,79,105,150,57,603,68,10
28,65,80,93,143,57,152,67,8
29,65,77,98,146,57,163,67,8
30,67,78,97,149,57,561,69,9
