timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,2587,8147,2044927,2094079,147,4976639,91054,340597
2,5251,22975,1478655,2125823,156,2512895,95299,325766
3,3277,12303,2074623,2306047,179,2899967,112661,383235
4,2197,11255,2042879,2254847,183,2914303,103761,347183
5,9039,20015,2079743,2111487,198,2521087,126249,385940
6,6351,17311,2072575,2291711,224,2723839,116482,364209
7,9103,22943,2084863,2121727,154,2519039,125326,388304
8,5583,23695,2081791,2119679,235,4374527,119343,387671
9,11455,20271,2065407,2111487,182,2523135,100268,336267
10,1492,5775,1073151,2093055,114,5414911,81033,304932
11,1145,5847,1852415,2095103,125,2910207,78419,311354
12,4391,12031,2072575,2258943,129,5931007,95719,349732
13,1975,7563,1257471,2095103,160,2910207,86571,310260
14,5159,13407,1226751,2101247,146,2502655,99252,325680
15,950,5383,1069055,2092031,127,2273279,71162,283746
16,2819,8439,1255423,2101247,138,2519039,76601,299001
17,1975,8335,2055167,2105343,232,2912255,93691,343183
18,3775,11239,1272831,2101247,120,2854911,91307,320647
19,4907,19567,2074623,2273279,137,4521983,109808,371431
20,2379,7115,1222655,2097151,143,2885631,92152,318906
21,1798,6067,1268735,2089983,175,2299903,83359,311058
22,4911,10743,1275903,2099199,133,2942975,88778,315933
23,5491,22495,1093631,2113535,138,2504703,94181,309082
24,23231,36735,2075647,2125823,111,2697215,105390,321166
25,13839,22815,1088511,2107391,143,2926591,77740,283536
26,3535,9055,2063359,2094079,163,2480127,103720,363413
27,4675,13847,1258495,2107391,172,5410815,84773,307998
28,1430,5091,1242111,2092031,213,2299903,70648,291188
29,3993,9767,2070527,2250751,153,2508799,102915,361729
30,1992,11255,1266687,2103295,150,2504703,89848,320591
