timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,14028,14710869012,14028.0,14029.378,0.014028
2,10475,10984912525,10475.0,10476.029,0.010475
3,10413,10919894427,10413.0,10414.023,0.010413
4,10401,10907310279,10401.0,10402.022,0.010401
5,10408,10914651032,10408.0,10409.022,0.010408
6,7900,8284564100,7900.0,7900.776,0.007900
7,10658,11176820782,10658.0,10659.047,0.010658
8,7587,7956327573,7587.0,7587.745,0.007587
9,10210,10707012590,10210.0,10211.003,0.010210
10,9147,9592266813,9147.0,9147.898,0.009147
11,10711,11232400769,10711.0,10712.052,0.010711
12,9492,9954061068,9492.0,9492.932,0.009492
13,9853,10332634187,9853.0,9853.968,0.009853
14,14190,14880755010,14190.0,14191.394,0.014190
15,14200,14891241800,14200.0,14201.395,0.014200
16,14195,14885998405,14195.0,14196.394,0.014195
17,14320,15017083280,14320.0,14321.407,0.014320
18,14289,14984574231,14289.0,14290.404,0.014289
19,14126,14813639554,14126.0,14127.388,0.014126
20,7966,8353776914,7966.0,7966.782,0.007966
21,13375,14026081625,13375.0,13376.314,0.013375
22,14211,14902777269,14211.0,14212.396,0.014211
23,14197,14888095763,14197.0,14198.395,0.014197
24,14151,14839856529,14151.0,14152.390,0.014151
25,14180,14870268220,14180.0,14181.393,0.014180
26,14049,14732891271,14049.0,14050.380,0.014049
27,14205,14896485195,14205.0,14206.395,0.014205
28,14138,14826223702,14138.0,14139.389,0.014138
29,14243,14936334997,14243.0,14244.399,0.014243
30,14135,14823077665,14135.0,14136.388,0.014135
