timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,172.6,170.2,342.8,4.2,0.4,4.6
2,173.5,174.2,347.7,4.2,0.4,4.6
3,174.4,178.1,352.5,4.2,0.4,4.6
4,175.3,182.1,357.4,4.2,0.4,4.6
5,176.1,186.3,362.4,4.3,0.4,4.6
6,177.0,190.3,367.3,4.3,0.4,4.6
7,177.9,194.3,372.3,4.3,0.4,4.6
8,178.9,198.1,377.0,4.3,0.4,4.6
9,179.9,202.1,381.9,4.3,0.4,4.6
10,180.8,206.0,386.8,4.3,0.4,4.6
11,181.8,209.9,391.7,4.3,0.4,4.7
12,182.6,214.0,396.6,4.3,0.4,4.7
13,183.4,218.0,401.4,4.3,0.4,4.7
14,184.4,221.9,406.4,4.3,0.4,4.7
15,185.3,226.0,411.3,4.3,0.4,4.7
16,186.2,230.0,416.2,4.4,0.4,4.8
17,187.1,233.9,421.1,4.4,0.4,4.8
18,187.9,238.0,425.9,4.4,0.4,4.8
19,188.9,242.1,430.9,4.4,0.4,4.8
20,189.8,246.1,435.8,4.4,0.4,4.8
21,190.6,250.1,440.7,4.4,0.4,4.8
22,191.5,254.2,445.7,4.4,0.4,4.8
23,191.6,254.5,446.1,0.0,0.0,0.0
24,191.6,254.5,446.1,0.0,0.0,0.0
25,191.6,254.6,446.1,0.0,0.0,0.0
26,191.6,254.6,446.1,0.0,0.0,0.0
27,191.6,254.6,446.1,0.0,0.0,0.0
28,191.6,254.6,446.1,0.0,0.0,0.0
29,191.6,254.6,446.1,0.0,0.0,0.0
30,191.6,254.6,446.1,0.0,0.0,0.0
