timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.3,0.4,4.7,4.4,0.3,4.7
2,4.3,0.4,4.8,4.4,0.3,4.8
3,4.3,0.5,4.8,4.5,0.3,4.8
4,4.4,0.5,4.9,4.6,0.3,4.9
5,4.4,0.6,5.0,4.6,0.3,4.9
6,4.4,0.6,5.0,4.6,0.3,4.9
7,4.5,0.6,5.1,4.7,0.3,5.0
8,4.6,0.7,5.3,4.8,0.3,5.1
9,4.6,0.7,5.3,4.8,0.3,5.1
10,4.6,0.7,5.3,4.9,0.3,5.2
11,4.7,0.7,5.4,4.9,0.3,5.3
12,4.8,0.8,5.5,5.0,0.4,5.4
13,4.8,0.8,5.5,5.0,0.4,5.4
14,4.8,0.8,5.6,5.1,0.4,5.4
15,4.9,0.8,5.8,5.1,0.4,5.4
16,4.9,0.9,5.8,5.1,0.4,5.5
17,5.0,0.9,5.9,5.3,0.4,5.6
18,5.0,0.9,5.9,5.3,0.4,5.7
19,5.1,0.9,6.0,5.4,0.4,5.8
20,5.1,0.9,6.0,5.4,0.4,5.8
21,5.1,0.9,6.1,5.4,0.4,5.8
22,5.2,1.0,6.2,5.5,0.4,5.9
23,5.2,1.0,6.2,5.5,0.4,5.9
24,5.3,1.0,6.3,5.6,0.4,6.0
25,5.3,1.1,6.4,5.6,0.4,6.1
26,5.3,1.1,6.4,5.6,0.4,6.1
27,5.4,1.1,6.5,0.0,0.0,0.0
28,5.4,1.1,6.6,0.0,0.0,0.0
29,5.4,1.2,6.6,0.0,0.0,0.0
30,5.4,1.2,6.6,0.0,0.0,0.0
