timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,39002,6318324,39002.0,6.026,0.039002
2,35469,5745978,35469.0,5.480,0.035469
3,30622,4960764,30622.0,4.731,0.030622
4,31944,5174928,31944.0,4.935,0.031944
5,32666,5291892,32666.0,5.047,0.032666
6,39701,6431562,39701.0,6.134,0.039701
7,40621,6580602,40621.0,6.276,0.040621
8,38351,6212862,38351.0,5.925,0.038351
9,35763,5793606,35763.0,5.525,0.035763
10,32221,5219802,32221.0,4.978,0.032221
11,38549,6244938,38549.0,5.956,0.038549
12,39818,6450516,39818.0,6.152,0.039818
13,32829,5318298,32829.0,5.072,0.032829
14,27414,4441068,27414.0,4.235,0.027414
15,25296,4097952,25296.0,3.908,0.025296
16,25127,4070574,25127.0,3.882,0.025127
17,39863,6457806,39863.0,6.159,0.039863
18,39180,6347160,39180.0,6.053,0.039180
19,40892,6624504,40892.0,6.318,0.040892
20,38211,6190182,38211.0,5.903,0.038211
21,39320,6369840,39320.0,6.075,0.039320
22,41149,6666138,41149.0,6.357,0.041149
23,2403,389286,2403.0,0.371,0.002403
24,0,0,0.0,0.000,0.000000
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
