timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,7.7,93.8,101.4,4.3,0.3,4.6
2,7.8,100.4,108.3,4.3,0.3,4.6
3,7.9,107.2,115.1,4.3,0.3,4.6
4,7.9,113.6,121.5,4.4,0.3,4.6
5,7.9,120.0,127.9,4.4,0.3,4.6
6,8.1,126.4,134.5,4.4,0.3,4.6
7,8.1,132.9,141.0,4.4,0.3,4.6
8,8.1,139.3,147.4,4.4,0.3,4.6
9,8.1,145.8,153.9,4.4,0.3,4.6
10,8.4,152.2,160.6,4.4,0.3,4.7
11,8.4,158.6,167.0,4.4,0.3,4.7
12,8.5,165.0,173.5,4.4,0.3,4.7
13,8.5,171.4,179.9,4.4,0.3,4.7
14,8.6,177.8,186.4,4.4,0.3,4.7
15,8.6,184.3,192.9,4.4,0.3,4.7
16,8.6,190.7,199.3,4.4,0.3,4.8
17,8.6,197.0,205.6,4.5,0.3,4.8
18,8.6,203.4,212.1,4.5,0.3,4.8
19,8.6,209.9,218.5,4.5,0.3,4.8
20,8.7,216.3,225.0,4.5,0.3,4.8
21,8.7,222.8,231.4,4.5,0.3,4.8
22,8.7,229.2,237.9,4.6,0.3,4.9
23,8.8,235.6,244.3,4.6,0.3,4.9
24,8.8,242.0,250.8,4.6,0.3,4.9
25,8.8,248.3,257.1,0.0,0.0,0.0
26,8.8,254.6,263.4,0.0,0.0,0.0
27,8.8,260.9,269.7,0.0,0.0,0.0
28,8.8,267.1,275.9,0.0,0.0,0.0
29,8.8,273.4,282.2,0.0,0.0,0.0
30,8.8,279.7,288.5,0.0,0.0,0.0
