timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,509208,7554456,0,2696060
2,509208,7554456,0,2696060
3,509208,7554456,0,2696060
4,516296,7554456,0,2698064
5,522960,7554456,0,0
6,522960,7554456,0,0
7,513088,7554456,0,0
8,513088,7554456,0,0
9,513088,7554456,0,0
10,513076,7554456,0,0
11,513076,7554456,0,0
12,513076,7554456,0,0
13,513076,7554456,0,0
14,513076,7554456,0,0
15,513072,7554456,0,0
16,513072,7554456,0,0
17,513072,7554456,0,0
18,513072,7554456,0,0
19,513072,7554456,0,0
20,513064,7554456,0,0
21,513064,7554456,0,0
22,513064,7554456,0,0
23,513064,7554456,0,0
24,513064,7554456,0,0
25,513064,7554456,0,0
26,513064,7554456,0,0
27,513064,7554456,0,0
28,513064,7554456,0,0
29,513064,7554456,0,0
30,513064,7554456,0,0
