timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1526783,2140159,2533375,2770943,4010,2945023,1527872,509333
2,1831935,2242559,2498559,2729983,488704,3000319,1774622,371798
3,1631231,2146303,2613247,2781183,197632,3028991,1601502,477913
4,1649663,2211839,2611199,2693119,223232,2725887,1619116,457845
5,1728511,2377727,3035135,3307519,3648,3319807,1766933,500798
6,1768447,2490367,2793471,3115007,2772,3133439,1726395,597474
7,1737727,2609151,3016703,3115007,4484,3330047,1629343,762397
8,2031615,2807807,3371007,3594239,15088,3639295,2026768,614024
9,1831935,2576383,3516415,3573759,6844,3588095,1796394,678003
10,1804287,2660351,3059711,3229695,10048,3919871,1763566,691580
11,1929215,2721791,3289087,3497983,1653,3690495,1827965,752159
12,1790975,2760703,3203071,3442687,6572,3454975,1797633,733105
13,2201599,2758655,3205119,3401727,271872,3586047,2146454,542846
14,2076671,2734079,3225599,3428351,9944,3594239,1923044,687635
15,1946623,2852863,3115007,3475455,3444,3477503,1899728,710718
16,2052095,3016703,3266559,3418111,1745,3540991,1901128,937368
17,2367487,3201023,3475455,3649535,431104,3688447,2182629,876049
18,2277375,2965503,3592191,3684351,13368,3919871,2240205,601535
19,1898495,2734079,3364863,3663871,2330,3786751,1865785,693868
20,1945599,2672639,3096575,3356671,256640,3360767,1818467,678245
21,2014207,2797567,3141631,3336191,50912,3348479,1924036,723163
22,2301951,2842623,3260415,3526655,482560,3647487,2178709,589892
23,1837055,2674687,3244031,3344383,5892,3465215,1886623,580503
24,1806335,3033087,3471359,3604479,1278,3788799,1867412,830187
25,1797119,2856959,3586047,3672063,2746,3844095,1761694,803143
26,1906687,2686975,2990079,3260415,1737,3416063,1782776,734880
27,2271231,2942975,3278847,3426303,228992,3725311,2099278,741872
28,1828863,2977791,3565567,3602431,11840,3770367,1893330,784871
29,1896447,2742271,3170303,3512319,240512,3604479,1960374,588167
30,1762303,2271231,2678783,3004415,29632,3100671,1662997,504425
