timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1,4,24,3
2,1,4,24,3
3,1,4,24,3
4,1,4,24,3
5,1,4,24,3
6,1,4,24,3
7,1,4,24,3
8,1,4,24,3
9,1,4,24,3
10,1,4,24,3
11,1,4,24,3
12,1,4,24,3
13,1,4,24,3
14,1,4,24,3
15,1,4,24,3
16,1,4,24,3
17,1,4,24,3
18,1,4,24,3
19,1,4,24,3
20,1,4,24,3
21,1,4,24,3
22,1,4,24,3
23,1,4,24,3
24,1,4,24,3
25,1,4,0,0
26,1,4,0,0
27,1,4,0,0
28,1,4,0,0
29,1,4,0,0
30,1,4,0,0
