timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,7.8,95.1,102.9,4.1,0.3,4.4
2,7.8,101.3,109.1,4.1,0.3,4.4
3,7.9,107.8,115.7,4.1,0.3,4.4
4,8.0,114.4,122.4,4.1,0.3,4.4
5,8.1,121.0,129.1,4.1,0.3,4.4
6,8.2,127.6,135.8,4.1,0.3,4.4
7,8.3,134.2,142.4,4.1,0.3,4.4
8,8.3,140.8,149.1,4.2,0.3,4.5
9,8.4,147.4,155.8,4.2,0.3,4.5
10,8.5,153.9,162.4,4.2,0.3,4.5
11,8.7,160.5,169.2,4.2,0.3,4.5
12,8.7,167.1,175.8,4.2,0.3,4.5
13,8.8,173.6,182.4,4.2,0.3,4.5
14,8.9,180.2,189.1,4.3,0.3,4.6
15,8.9,186.7,195.6,4.3,0.3,4.6
16,8.9,192.9,201.8,4.3,0.3,4.6
17,8.9,199.4,208.3,4.3,0.3,4.6
18,8.9,205.8,214.8,4.3,0.3,4.6
19,9.0,212.3,221.3,4.3,0.3,4.6
20,9.1,218.8,227.8,4.3,0.3,4.6
21,9.1,225.3,234.4,4.3,0.3,4.6
22,9.1,231.8,240.9,4.3,0.3,4.6
23,9.2,238.3,247.4,4.3,0.3,4.6
24,9.3,244.8,254.0,4.3,0.3,4.6
25,9.3,251.1,260.3,0.0,0.0,0.0
26,9.3,257.4,266.6,0.0,0.0,0.0
27,9.3,263.6,272.9,0.0,0.0,0.0
28,9.3,269.9,279.1,0.0,0.0,0.0
29,9.3,276.1,285.4,0.0,0.0,0.0
30,9.3,282.4,291.7,0.0,0.0,0.0
