timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,16236,2630232,16236.0,2.508,0.016236
2,11946,1935252,11946.0,1.846,0.011946
3,10976,1778112,10976.0,1.696,0.010976
4,11890,1926180,11890.0,1.837,0.011890
5,13548,2194776,13548.0,2.093,0.013548
6,15993,2590866,15993.0,2.471,0.015993
7,16397,2656314,16397.0,2.533,0.016397
8,16437,2662794,16437.0,2.539,0.016437
9,17001,2754162,17001.0,2.627,0.017001
10,16356,2649672,16356.0,2.527,0.016356
11,16374,2652588,16374.0,2.530,0.016374
12,16311,2642382,16311.0,2.520,0.016311
13,16262,2634444,16262.0,2.512,0.016262
14,16572,2684664,16572.0,2.560,0.016572
15,16433,2662146,16433.0,2.539,0.016433
16,16674,2701188,16674.0,2.576,0.016674
17,16545,2680290,16545.0,2.556,0.016545
18,16270,2635740,16270.0,2.514,0.016270
19,16257,2633634,16257.0,2.512,0.016257
20,16418,2659716,16418.0,2.537,0.016418
21,16270,2635740,16270.0,2.514,0.016270
22,16170,2619540,16170.0,2.498,0.016170
23,16397,2656314,16397.0,2.533,0.016397
24,16255,2633310,16255.0,2.511,0.016255
25,16496,2672352,16496.0,2.549,0.016496
26,16628,2693736,16628.0,2.569,0.016628
27,16179,2620998,16179.0,2.500,0.016179
28,16504,2673648,16504.0,2.550,0.016504
29,16087,2606094,16087.0,2.485,0.016087
30,16303,2641086,16303.0,2.519,0.016303
