timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,41,45,61,116,35,165,41,5
2,46,66,95,160,37,20879,51,167
3,41,45,62,113,37,133,41,5
4,41,44,63,100,36,24767,43,182
5,41,45,65,96,37,153,41,5
6,41,44,63,98,36,133,41,4
7,41,45,63,100,37,23471,43,172
8,41,45,66,110,36,145,42,5
9,41,46,67,104,37,23327,43,173
10,41,45,67,112,36,178,42,5
11,41,45,73,101,35,826,42,7
12,41,45,64,106,37,22879,43,168
13,40,44,62,95,36,121,41,4
14,41,44,62,101,37,23311,42,171
15,41,44,65,103,37,144,41,5
16,41,44,60,104,37,149,41,5
17,41,46,64,103,37,23375,43,172
18,41,45,62,102,36,165,41,5
19,41,45,61,109,35,23375,43,172
20,41,45,64,91,37,128,42,5
21,41,44,64,107,36,23263,43,171
22,41,45,63,101,36,791,42,7
23,41,44,60,96,37,174,41,4
24,41,44,66,100,37,23071,42,169
25,40,44,62,94,37,332,41,5
26,41,45,64,98,36,22847,43,168
27,41,45,64,102,36,170,42,5
28,41,45,64,99,37,130,42,5
29,40,43,62,101,36,23055,42,168
30,40,44,60,94,35,161,41,4
