timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,6.0,16.5,22.5,6.0,21.5,27.5
2,57.0,197.0,254.0,90.5,313.0,403.5
3,61.0,217.5,278.5,96.5,339.5,436.0
4,58.0,200.5,258.5,92.5,315.0,407.5
5,64.5,217.0,281.5,97.0,352.5,449.5
6,68.0,219.5,287.5,101.0,355.0,456.0
7,64.5,222.5,287.0,106.0,353.0,459.0
8,65.5,217.0,282.5,100.5,352.0,452.5
9,66.0,221.5,287.5,104.5,352.0,456.5
10,64.0,216.5,280.5,97.0,347.0,444.0
11,68.0,219.0,287.0,104.5,349.5,454.0
12,66.0,221.5,287.5,100.0,357.5,457.5
13,64.5,221.5,286.0,106.5,349.5,456.0
14,66.0,217.0,283.0,107.0,352.0,459.0
15,67.5,220.0,287.5,103.0,351.5,454.5
16,64.0,222.5,286.5,97.5,358.0,455.5
17,63.0,221.5,284.5,101.5,351.5,453.0
18,64.0,222.0,286.0,102.5,355.0,457.5
19,8.0,25.5,33.5,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.5,0.0,0.5,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.5,0.5,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
