timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,92,108,159,188,79,211,95,12
2,109,156,192,233,80,748,115,28
3,97,112,156,179,80,202,99,12
4,93,110,139,172,78,218,96,11
5,92,110,135,172,79,237,95,11
6,94,109,155,180,78,227,96,12
7,92,109,155,174,78,639,95,13
8,93,110,156,176,79,209,96,12
9,90,108,153,182,78,220,93,12
10,90,109,155,186,75,202,94,12
11,88,106,127,174,78,201,92,10
12,93,108,130,179,77,629,95,12
13,93,106,157,182,78,219,94,12
14,93,109,145,178,77,194,95,11
15,96,111,157,186,79,237,98,13
16,92,109,158,187,78,202,95,12
17,87,105,121,168,77,621,90,11
18,89,108,125,166,78,194,92,10
19,91,110,151,182,78,309,95,12
20,90,107,153,177,78,797,93,13
21,91,108,126,170,78,636,94,12
22,90,110,138,165,78,189,94,11
23,93,110,130,170,80,223,96,10
24,88,106,150,182,77,239,91,11
25,90,107,130,164,77,399,93,11
26,87,106,151,177,77,611,91,12
27,91,110,150,176,80,191,94,11
28,90,109,128,166,76,698,93,13
29,89,105,150,180,77,198,92,11
30,86,105,154,179,77,205,90,12
