timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105804,11410860,0,106904
2,105804,11410860,0,106904
3,105804,11410860,0,106908
4,105812,11410860,0,106936
5,105844,11410860,0,106936
6,105844,11410860,0,106936
7,105856,11410860,0,106944
8,105856,11410860,0,106944
9,105856,11410860,0,106948
10,105856,11410860,0,106964
11,105876,11410860,0,106964
12,105876,11410860,0,106964
13,105876,11410860,0,106984
14,105876,11410860,0,106984
15,105876,11410860,0,106988
16,105876,11410860,0,106988
17,105876,11410860,0,106992
18,105876,11410860,0,106992
19,105876,11410860,0,106992
20,105876,11410860,0,106992
21,105876,11410860,0,107004
22,105876,11410860,0,107008
23,105876,11410860,0,107056
24,105956,11410860,0,0
25,105956,11410860,0,0
26,105956,11410860,0,0
27,105956,11410860,0,0
28,105956,11410860,0,0
29,105956,11410860,0,0
30,105956,11410860,0,0
