timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,102820,11207060,0,101208
2,102820,11207060,0,101208
3,102820,11207060,0,101212
4,102820,11207060,0,101212
5,102820,11207060,0,101224
6,102896,11207060,0,0
7,102896,11207060,0,0
8,102896,11207060,0,0
9,102896,11207060,0,0
10,102896,11207060,0,0
11,102896,11207060,0,0
12,102896,11207060,0,0
13,102896,11207060,0,0
14,102896,11207060,0,0
15,102896,11207060,0,0
16,102896,11207060,0,0
17,102896,11207060,0,0
18,102896,11207060,0,0
19,102976,11207060,0,0
20,102976,11207060,0,0
21,102976,11207060,0,0
22,102976,11207060,0,0
23,102976,11207060,0,0
24,102976,11207060,0,0
25,102976,11207060,0,0
26,102976,11207060,0,0
27,102980,11207060,0,0
28,102980,11207060,0,0
29,102980,11207060,0,0
30,102980,11207060,0,0
