timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,40,43,55,104,37,12047,41,87
2,44,67,94,407,36,14711,50,119
3,41,44,58,111,38,798,41,9
4,41,45,65,113,37,323,42,6
5,41,44,60,103,37,16879,42,123
6,41,44,61,99,37,619,41,6
7,42,46,67,106,38,20015,44,149
8,42,45,66,101,36,349,42,5
9,44,47,65,131,37,208,44,6
10,44,47,69,128,37,21647,45,162
11,43,47,64,117,37,840,43,8
12,41,45,61,113,37,445,42,6
13,43,46,60,135,37,22047,44,164
14,42,51,70,115,36,296,43,7
15,41,45,63,106,37,237,42,5
16,41,45,65,104,37,25679,43,190
17,41,45,64,100,37,178,42,5
18,42,46,65,99,36,22031,44,163
19,41,45,66,108,37,382,42,6
20,41,43,56,99,37,114,41,4
21,41,44,59,103,37,22319,43,164
22,41,43,62,103,37,884,41,7
23,41,45,65,106,37,240,42,5
24,41,44,62,109,38,25167,43,185
25,41,44,62,106,37,511,42,7
26,41,44,69,101,37,144,42,5
27,41,44,66,115,37,25503,43,188
28,41,44,61,108,36,296,41,5
29,41,44,59,105,37,23983,43,176
30,41,44,60,95,35,305,41,4
