timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,300,376,489,643,199,1074,311,52
2,355,521,845,1317,205,2243,384,123
3,401,568,838,1133,226,1899,425,114
4,394,555,817,1174,218,1989,418,114
5,480,653,896,1242,216,2481,498,126
6,421,616,925,1395,223,4899,453,157
7,556,853,1272,2493,251,5287,601,223
8,417,574,796,1073,235,1598,437,109
9,455,622,847,1114,233,1791,472,118
10,432,609,854,1209,232,5167,454,139
11,393,564,814,1396,216,4891,417,129
12,308,380,479,606,203,989,317,49
13,307,375,472,590,203,799,315,47
14,309,382,490,650,199,1222,318,52
15,307,375,481,595,206,1032,316,48
16,306,376,475,615,203,1117,315,49
17,307,376,472,624,204,1065,316,48
18,307,373,464,576,211,821,314,45
19,307,376,476,609,207,873,315,48
20,306,374,467,648,194,1274,314,49
21,305,371,464,576,199,838,313,46
22,306,373,469,613,197,885,314,47
23,306,373,473,617,202,792,314,47
24,306,371,464,586,209,980,313,46
25,308,381,491,650,193,1006,318,52
26,306,374,477,625,210,1281,314,50
27,305,371,469,602,208,872,313,46
28,304,370,464,597,198,832,312,46
29,303,366,456,601,191,830,310,45
30,302,366,456,553,193,772,309,44
