timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,150,192,249,317,88,844,155,30
2,179,259,389,720,90,1240,191,58
3,149,192,254,407,87,1037,155,33
4,148,189,243,309,86,850,153,28
5,148,189,242,304,86,780,153,28
6,148,188,245,317,86,865,153,28
7,148,187,245,330,88,962,153,31
8,149,189,247,339,90,622,154,28
9,149,187,244,312,83,594,153,27
10,148,187,242,313,88,978,153,29
11,148,188,244,311,87,621,153,27
12,149,187,238,295,88,585,153,26
13,148,187,241,308,86,990,153,29
14,148,187,238,295,85,560,153,26
15,148,186,241,306,86,560,152,26
16,148,185,239,311,88,992,152,28
17,148,186,240,305,84,534,153,26
18,149,187,240,302,90,669,153,26
19,148,186,239,310,89,557,153,26
20,148,186,241,304,85,993,153,28
21,148,186,241,353,84,575,153,27
22,148,186,238,296,87,634,153,26
23,148,186,240,335,88,1093,153,29
24,148,186,240,301,90,575,153,26
25,148,187,240,297,88,691,153,26
26,149,189,245,314,84,1018,154,29
27,148,186,239,307,87,600,153,27
28,148,187,240,305,89,964,153,28
29,148,186,238,302,88,538,153,26
30,149,193,265,307,85,983,155,31
