timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101184,11207060,0,102700
2,101200,11207060,0,102700
3,101204,11207060,0,102700
4,101204,11207060,0,102720
5,101204,11207060,0,102740
6,101204,11207060,0,102740
7,101204,11207060,0,102740
8,101208,11207060,0,102740
9,101208,11207060,0,102756
10,101208,11207060,0,102756
11,101208,11207060,0,102756
12,101208,11207060,0,102756
13,101208,11207060,0,102760
14,101208,11207060,0,102760
15,101292,11207060,0,0
16,101292,11207060,0,0
17,101292,11207060,0,0
18,101292,11207060,0,0
19,101292,11207060,0,0
20,101292,11207060,0,0
21,101292,11207060,0,0
22,101292,11207060,0,0
23,101292,11207060,0,0
24,101292,11207060,0,0
25,101292,11207060,0,0
26,101292,11207060,0,0
27,101292,11207060,0,0
28,101360,11207060,0,0
29,101360,11207060,0,0
30,101360,11207060,0,0
